Date,Value,Mode,Metric,Year,Month,Quarter,Month_Name
2022-06-14,25372.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-15,26904.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-16,25856.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-17,24338.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-18,15136.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-19,15622.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-20,15440.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-21,25299.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-22,25774.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-23,25286.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-24,24414.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-25,15274.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-26,14574.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-27,22331.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-28,24179.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-29,25392.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-06-30,24651.0,Access-A-Ride,Total Scheduled Trips,2022,6,Q2,June
2022-07-01,23983.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-02,12878.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-03,14822.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-04,10976.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-05,22800.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-06,25372.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-07,25119.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-08,24108.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-09,14546.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-10,14147.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-11,23255.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-12,24697.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-13,25800.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-14,25312.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-15,24177.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-16,15226.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-17,13868.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-18,22670.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-19,24933.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-20,25590.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-21,24308.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-22,23926.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-23,14503.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-24,12751.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-25,22355.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-26,24990.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-27,25759.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-28,24413.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-29,23697.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-30,15068.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-07-31,14046.0,Access-A-Ride,Total Scheduled Trips,2022,7,Q3,July
2022-08-01,22892.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-02,24865.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-03,26785.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-04,25326.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-05,23824.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-06,14893.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-07,14367.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-08,22965.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-09,25056.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-10,26098.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-11,25553.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-12,24849.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-13,15889.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-14,14492.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-15,23199.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-16,24994.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-17,25904.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-18,25701.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-19,24141.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-20,15903.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-21,14617.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-22,21887.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-23,24448.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-24,25654.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-25,24964.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-26,23417.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-27,15575.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-28,14506.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-29,22503.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-30,24300.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-08-31,25541.0,Access-A-Ride,Total Scheduled Trips,2022,8,Q3,August
2022-09-01,25382.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-02,24696.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-03,15863.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-04,15428.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-05,9722.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-06,24963.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-07,26773.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-08,27121.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-09,25627.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-10,15345.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-11,14467.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-12,24947.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-13,26317.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-14,28124.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-15,27391.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-16,26025.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-17,15828.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-18,15588.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-19,24491.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-20,26148.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-21,27479.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-22,26136.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-23,25738.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-24,15593.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-25,14770.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-26,21532.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-27,24344.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-28,27423.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-29,26857.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-09-30,26614.0,Access-A-Ride,Total Scheduled Trips,2022,9,Q3,September
2022-10-01,13718.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-02,13897.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-03,25390.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-04,25282.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-05,24305.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-06,28527.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-07,26725.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-08,15448.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-09,14776.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-10,17806.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-11,26435.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-12,28193.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-13,26422.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-14,26877.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-15,15945.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-16,15338.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-17,24045.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-18,26135.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-19,28002.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-20,27649.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-21,26385.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-22,15832.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-23,14434.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-24,24643.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-25,27080.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-26,27891.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-27,28035.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-28,26237.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-29,15778.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-30,15324.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-10-31,24178.0,Access-A-Ride,Total Scheduled Trips,2022,10,Q4,October
2022-11-01,26993.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-02,28493.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-03,28364.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-04,27340.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-05,16790.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-06,13926.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-07,26193.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-08,25939.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-09,28589.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-10,28385.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-11,20634.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-12,15153.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-13,15544.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-14,25728.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-15,28155.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-16,28574.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-17,28778.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-18,27236.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-19,16076.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-20,15556.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-21,25766.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-22,27957.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-23,25032.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-24,18369.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-25,12834.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-26,12576.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-27,13063.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-28,24969.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-29,27009.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-11-30,26469.0,Access-A-Ride,Total Scheduled Trips,2022,11,Q4,November
2022-12-01,27018.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-02,27007.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-03,15540.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-04,15763.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-05,26409.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-06,27305.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-07,27941.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-08,28292.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-09,26213.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-10,16232.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-11,14949.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-12,25771.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-13,28234.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-14,29081.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-15,27034.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-16,24074.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-17,16788.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-18,16036.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-19,25529.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-20,27148.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-21,28480.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-22,25244.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-23,20359.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-24,12759.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-25,13709.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-26,9327.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-27,21363.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-28,23571.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-29,23200.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-30,22951.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2022-12-31,14090.0,Access-A-Ride,Total Scheduled Trips,2022,12,Q4,December
2023-01-01,11476.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-02,10136.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-03,24868.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-04,26848.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-05,26808.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-06,25824.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-07,14828.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-08,15157.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-09,24923.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-10,27309.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-11,27991.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-12,27119.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-13,26085.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-14,15407.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-15,15198.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-16,14617.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-17,27214.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-18,29223.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-19,26737.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-20,26548.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-21,15580.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-22,14721.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-23,25087.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-24,27701.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-25,26738.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-26,27061.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-27,26826.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-28,15577.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-29,15371.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-30,25676.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-01-31,27308.0,Access-A-Ride,Total Scheduled Trips,2023,1,Q1,January
2023-02-01,28492.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-02,27917.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-03,26238.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-04,13439.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-05,15413.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-06,26639.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-07,28688.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-08,29653.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-09,28515.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-10,28094.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-11,16638.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-12,16305.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-13,25900.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-14,29001.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-15,29119.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-16,28364.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-17,26759.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-18,15612.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-19,16165.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-20,14818.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-21,27224.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-22,27895.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-23,27336.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-24,26077.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-25,15461.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-26,15891.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-27,26730.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-02-28,26116.0,Access-A-Ride,Total Scheduled Trips,2023,2,Q1,February
2023-03-01,29449.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-02,28978.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-03,27298.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-04,16263.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-05,16956.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-06,27550.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-07,28417.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-08,30476.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-09,29847.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-10,28209.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-11,15493.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-12,16644.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-13,26027.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-14,26262.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-15,29687.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-16,30151.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-17,28094.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-18,16828.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-19,16471.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-20,26951.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-21,29466.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-22,29999.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-23,29189.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-24,27883.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-25,15556.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-26,16878.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-27,26394.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-28,28923.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-29,29771.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-30,29363.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-03-31,28599.0,Access-A-Ride,Total Scheduled Trips,2023,3,Q1,March
2023-04-01,16428.0,Access-A-Ride,Total Scheduled Trips,2023,4,Q2,April
2023-04-02,17660.0,Access-A-Ride,Total Scheduled Trips,2023,4,Q2,April
2023-04-03,27387.0,Access-A-Ride,Total Scheduled Trips,2023,4,Q2,April
